fish_observation_point_id,gradient,stream_order,upstream_area_ha,channel_width,species_code,elevation
231375,0,5,33243.6305,29,DV,783
231380,0.0075,5,33243.6305,29,RB,783
231380,0,5,33243.6305,29,RB,783
233490,0.0075,5,33243.6305,29,RB,783
233490,0,5,33243.6305,29,RB,783
233494,0,5,23393.667,NA,RB,790
233494,0,5,23393.667,NA,RB,790
38620,0.0749,2,205.1152,1.08,RB,1166
70588,0.0141,4,9538.3431,13,RB,795
70590,0.0141,4,9538.3431,13,RB,795
52518,0.0148,4,9538.3431,13,RB,797
261744,0,5,46646.7162,12.37,CO,750
261744,0.0098,5,46646.7162,12.37,CO,750
288233,0.0088,5,46646.7162,12.37,CH,754
35533,0.0565,3,1556.8141,6.28,RB,816
275337,0.0136,4,9454.9511,8.13,RB,816
171183,0,3,2153.9803,NA,RB,790
288150,0,5,45546.1817,12.28,CO,755
288152,0,5,45546.1817,12.28,ST,755
204185,0.0438,2,755.8565,2.45,RB,810
288146,0.0045,5,43596.0936,12.16,CO,776
288146,0.0073,5,43596.0936,12.16,CO,776
35541,0.0487,3,1087.5065,2.39,RB,803
288786,0.0085,5,41661.7269,12.02,CH,785
288786,0.0015,5,41661.7269,12.02,CH,785
288788,0.0085,5,41661.7269,12.02,RB,785
288788,0.0015,5,41661.7269,12.02,RB,785
292577,0.0085,5,41661.7269,12.02,RB,785
292577,0.0015,5,41661.7269,12.02,RB,785
292582,0.0085,5,41661.7269,12.02,ST,785
292582,0.0015,5,41661.7269,12.02,ST,785
52524,0.1889,3,1045.1549,3.2,RB,986
38606,0.0479,2,786.3218,3.56,RB,1143
32747,0.0543,3,711.5661,2.48,RB,814
29218,0.0108,4,6490.6711,8.23,DV,572
29218,0.0123,4,6490.6711,8.23,DV,572
212551,0.024,3,1084.7006,3.16,RB,942
288191,5e-4,6,158977.2378,18.52,CT,603
288191,5e-4,6,158977.2378,18.52,CT,603
288195,5e-4,6,160129.4195,18.55,CO,603
288195,0.0016,6,160129.4195,18.55,CO,603
288196,5e-4,6,160129.4195,18.55,CT,603
288196,0.0016,6,160129.4195,18.55,CT,603
212328,0.0077,3,312.1612,2.4,CT,688
288284,0.013,5,7235.5129,9.32,DV,467
288130,0.0116,5,7235.5129,9.32,ST,469
288130,0.013,5,7235.5129,9.32,ST,469
288132,0.0116,5,7235.5129,9.32,DV,470
288135,0.0159,5,7235.5129,9.32,CO,471
288140,0.0159,5,7235.5129,9.32,PK,471
288123,0.0083,5,7235.5129,9.32,DV,475
288123,0.023,5,7235.5129,9.32,DV,475
132973,0.0225,3,965.8728,6.13,RB,479
132975,0.0225,3,965.8728,6.13,DV,479
288291,0.0036,5,6162.2354,NA,CO,479
288291,0.0141,5,6162.2354,NA,CO,479
288297,0.0036,5,6162.2354,NA,RB,479
288297,0.0141,5,6162.2354,NA,RB,479
276686,0.0319,4,4019.3337,7.7,DV,1081
292152,0,5,5824.739,NA,RB,480
292153,0,5,5824.739,NA,ST,480
275928,0.1476,3,793.9792,5.35,DV,699
231151,0.0035,5,5509.326,8.66,PK,480
260378,0.0041,4,2960.3871,6.38,PK,484
292188,0.0041,4,2960.3871,6.38,DV,484
292441,0.0041,4,2960.3871,6.38,CO,484
292442,0.0041,4,2960.3871,6.38,DV,484
292443,0.0041,4,2960.3871,6.38,RB,484
4900,0,4,2944.9973,NA,SK,484
4900,0,4,2944.9973,NA,SK,484
275338,0,4,2944.9973,NA,CO,484
275338,0,4,2944.9973,NA,CO,484
282788,0.0024,4,2478.4717,7.7,PK,484
282788,0.0216,4,2478.4717,7.7,PK,484
301802,0.0169,4,2478.4717,7.7,DV,498
301802,0.0236,4,2478.4717,7.7,DV,498
192484,0.0034,8,938646.0619,28.24,ST,427
192484,0.0038,8,938646.0619,28.24,ST,427
231152,0.0057,4,2404.8332,7.73,CO,501
231152,0.0172,4,2404.8332,7.73,CO,501
231154,0.0057,4,2404.8332,7.73,DV,501
231154,0.0172,4,2404.8332,7.73,DV,501
231157,0.0057,4,2404.8332,7.73,PK,501
231157,0.0172,4,2404.8332,7.73,PK,501
231159,0.0057,4,2404.8332,7.73,ST,501
231159,0.0172,4,2404.8332,7.73,ST,501
212341,0.0378,1,NA,NA,DV,894
301815,0.0334,4,10742.263,13,CO,455
301815,0.0307,4,10742.263,13,CO,455
301819,0.0334,4,10742.263,13,DV,455
301819,0.0307,4,10742.263,13,DV,455
212340,0.1381,2,265.817,1.8,RB,832
301824,0.0396,3,1035.6701,2.95,DV,599
212353,0.0272,2,187.814,7.4,CO,530
233279,0.0174,2,282.6581,5,RB,504
275897,0.0167,2,282.6581,5,CT,505
275899,0.0167,2,282.6581,5,RB,505
212354,0.0049,2,282.6581,5,CT,507
301836,0,2,282.6581,NA,CT,502
326298,0,2,83.0803,NA,RB,502
348914,0,2,83.0803,NA,CT,502
353168,0,2,83.0803,NA,RB,502
376778,0,2,83.0803,NA,RB,502
192444,3e-4,8,924354.1333,28.18,ST,446
192444,0,8,924354.1333,28.18,ST,446
192446,3e-4,8,924354.1333,28.18,ST,446
192446,0,8,924354.1333,28.18,ST,446
192448,3e-4,8,924354.1333,28.18,ST,446
192448,0,8,924354.1333,28.18,ST,446
192453,3e-4,8,924354.1333,28.18,ST,446
192453,0,8,924354.1333,28.18,ST,446
192456,3e-4,8,924354.1333,28.18,ST,446
192456,0,8,924354.1333,28.18,ST,446
192468,0,8,898010.7783,28.04,ST,447
192468,0.0032,8,898010.7783,28.04,ST,447
192469,0,8,898010.7783,28.04,ST,447
192469,0.0032,8,898010.7783,28.04,ST,447
282342,0,8,898010.7783,28.04,CH,447
282342,0,8,898010.7783,28.04,CH,447
282344,0,8,898010.7783,28.04,RB,447
282344,0,8,898010.7783,28.04,RB,447
275911,0.0244,2,412.004,1.47,CT,512
213512,0.047,2,219.0369,0.83,CT,516
277632,0.0485,3,893.2852,3.95,DV,817
301847,0.0071,3,1307.4741,4,CT,496
192490,1e-4,8,897691.9924,28.03,ST,451
192490,0,8,897691.9924,28.03,ST,451
192500,0.002,8,897691.9924,28.03,ST,451
192500,0,8,897691.9924,28.03,ST,451
301845,0.0821,4,3454.5342,6.24,PK,485
277630,0.0297,4,2377.1414,10.5,DV,850
295184,0.0323,4,2742.9038,7.42,CT,819
179030,0,4,3489.8241,4.97,CO,482
179030,0,4,3489.8241,4.97,CO,482
179032,0,4,3489.8241,4.97,RB,482
179032,0,4,3489.8241,4.97,RB,482
275887,0,4,3489.8241,4.97,ST,482
275887,0.0069,4,3489.8241,4.97,ST,482
275888,0.057,2,681.1412,9.6,CT,514
288197,5e-4,6,160129.4195,18.55,RB,603
288197,0.0016,6,160129.4195,18.55,RB,603
261698,0.001,4,4161.4469,6.43,RB,481
261698,0.0047,4,4161.4469,6.43,RB,481
132977,0.0089,4,5650.3118,6.81,CO,464
132978,0.0089,4,5650.3118,6.81,RB,464
301841,0.0153,4,5650.3118,6.81,PK,477
301841,0.005,4,5650.3118,6.81,PK,477
232137,0.005,4,5650.3118,6.81,PK,477
232149,0.0054,4,5474.2369,7,PK,479
232149,0.007,4,5474.2369,7,PK,479
232151,0.0054,4,5474.2369,7,ST,479
232151,0.007,4,5474.2369,7,ST,479
232139,0.0151,1,NA,NA,CT,493
232139,0.0467,1,NA,NA,CT,493
232134,0,1,NA,NA,CT,947
327700,0,1,NA,NA,CT,947
351422,0,1,NA,NA,CT,947
359912,0,1,NA,NA,CT,947
301829,0.0196,5,14218.4108,9.25,DV,768
301829,0.0311,5,14218.4108,9.25,DV,768
213376,0.0193,3,223.8209,1.3,DV,786
276460,0.3059,2,181.4841,3.3,DV,1370
94931,0.0054,3,2302.3515,1.75,CO,475
94931,0.008,3,2302.3515,1.75,CO,475
192481,0.0018,8,886545.3701,27.98,ST,472
192481,0.0072,8,886545.3701,27.98,ST,472
213480,0.1799,2,163.3638,2.41,DV,1095
70570,1e-4,8,886250.0899,27.98,CO,474
292262,1e-4,8,886250.0899,27.98,CO,474
292264,1e-4,8,886250.0899,27.98,CO,474
192460,0.0129,8,886250.0899,27.98,ST,477
192460,0.0039,8,886250.0899,27.98,ST,477
204094,0.0715,3,762.6439,3,DV,904
179042,0.0034,3,1384.5596,3.1,CO,480
70107,0,3,1384.5596,3.1,CO,489
70107,0.0087,3,1384.5596,3.1,CO,489
74125,0,3,1384.5596,3.1,CO,489
74125,0.0087,3,1384.5596,3.1,CO,489
4910,0,3,1384.5596,NA,CT,529
232162,0,3,1384.5596,NA,RB,529
325238,0,3,1384.5596,NA,RB,529
362092,0,3,1384.5596,NA,RB,529
362391,0,3,1384.5596,NA,RB,529
277675,0.0308,3,1679.6084,3.92,DV,867
276454,0.0186,4,3716.1821,10.4,DV,878
192505,4e-4,8,883236.6608,27.96,ST,480
192505,0.0022,8,883236.6608,27.96,ST,480
146090,0.0328,3,2698.7642,5.18,RB,514
146090,0.0289,3,2698.7642,5.18,RB,514
213484,0.0664,2,94.5224,0.97,BT,818
231188,0.0231,7,119188.1465,18.42,ST,503
231188,0.0265,7,119188.1465,18.42,ST,503
418872,0.0231,7,119188.1465,18.42,ST,503
418872,0.0265,7,119188.1465,18.42,ST,503
418873,0.0231,7,119188.1465,18.42,ST,503
418873,0.0265,7,119188.1465,18.42,ST,503
420591,0.0231,7,119188.1465,18.42,ST,503
420591,0.0265,7,119188.1465,18.42,ST,503
420593,0.0231,7,119188.1465,18.42,ST,503
420593,0.0265,7,119188.1465,18.42,ST,503
421530,0.0231,7,119188.1465,18.42,ST,503
421530,0.0265,7,119188.1465,18.42,ST,503
422470,0.0231,7,119188.1465,18.42,ST,503
422470,0.0265,7,119188.1465,18.42,ST,503
422472,0.0231,7,119188.1465,18.42,ST,503
422472,0.0265,7,119188.1465,18.42,ST,503
424394,0.0231,7,119188.1465,18.42,ST,503
424394,0.0265,7,119188.1465,18.42,ST,503
425389,0.0231,7,119188.1465,18.42,ST,503
425389,0.0265,7,119188.1465,18.42,ST,503
360,0,3,2301.0243,NA,RB,521
360,0,3,2301.0243,NA,RB,521
363,0,3,2301.0243,NA,CT,521
363,0,3,2301.0243,NA,CT,521
4963,0,3,2301.0243,NA,CT,521
4963,0,3,2301.0243,NA,CT,521
313520,0,3,2301.0243,NA,RB,521
313520,0,3,2301.0243,NA,RB,521
324319,0,3,2301.0243,NA,RB,521
324319,0,3,2301.0243,NA,RB,521
330719,0,3,2301.0243,NA,RB,521
330719,0,3,2301.0243,NA,RB,521
331806,0,3,2301.0243,NA,RB,521
331806,0,3,2301.0243,NA,RB,521
336946,0,3,2301.0243,NA,RB,521
336946,0,3,2301.0243,NA,RB,521
340602,0,3,2301.0243,NA,RB,521
340602,0,3,2301.0243,NA,RB,521
353664,0,3,2301.0243,NA,RB,521
353664,0,3,2301.0243,NA,RB,521
360338,0,3,2301.0243,NA,RB,521
360338,0,3,2301.0243,NA,RB,521
363035,0,3,2301.0243,NA,RB,521
363035,0,3,2301.0243,NA,RB,521
365101,0,3,2301.0243,NA,RB,521
365101,0,3,2301.0243,NA,RB,521
370204,0,3,2301.0243,NA,RB,521
370204,0,3,2301.0243,NA,RB,521
376180,0,3,2301.0243,NA,RB,521
376180,0,3,2301.0243,NA,RB,521
397930,0,3,2301.0243,NA,RB,521
397930,0,3,2301.0243,NA,RB,521
397990,0,3,2301.0243,NA,CO,521
397990,0,3,2301.0243,NA,CO,521
397991,0,3,2301.0243,NA,RB,521
397991,0,3,2301.0243,NA,RB,521
398247,0,3,2301.0243,NA,RB,521
398247,0,3,2301.0243,NA,RB,521
398336,0,3,2301.0243,NA,RB,521
398336,0,3,2301.0243,NA,RB,521
213519,0.0809,2,553.3968,2.17,RB,779
192483,0.0048,8,758635.7901,27.32,ST,505
192483,0,8,758635.7901,27.32,ST,505
212405,0.0815,2,13.9887,1.4,RB,1042
276455,0.0718,1,NA,NA,DV,891
277755,0,3,3498.7875,4.1,CH,521
277759,0,3,3498.7875,4.1,PK,521
260392,0,3,3498.7875,4.1,CO,506
213515,0.0553,2,406.4699,1.77,RB,648
30132,0.1058,2,373.0166,2.68,DV,739
282364,0.0025,8,754936.8132,27.3,RB,506
282364,0,8,754936.8132,27.3,RB,506
282367,0.0025,8,754936.8132,27.3,RB,507
212395,0.07,3,1590.9526,2.3,CO,509
212395,0.0275,3,1590.9526,2.3,CO,509
203848,0.0418,3,1590.9526,2.3,CO,530
203848,0.0425,3,1590.9526,2.3,CO,530
231190,0.0072,7,118930.9845,18.42,PK,542
234841,0,4,747924.3969,27.25,CH,508
234841,0.0022,4,747924.3969,27.25,CH,508
277839,0.0022,4,747924.3969,27.25,RB,508
213518,0.0508,4,993.0117,4.02,RB,709
30096,0.1542,2,212.4256,2.01,DV,956
277734,0.0435,2,925.0146,3.7,CT,642
276419,0.0125,6,18569.5055,14.3,RB,572
233353,0,1,NA,NA,RB,583
312151,0,1,NA,NA,RB,583
316678,0,1,NA,NA,CT,583
325581,0,1,NA,NA,CT,583
327233,0,1,NA,NA,CT,583
332353,0,1,NA,NA,CT,583
357368,0,1,NA,NA,CT,583
368620,0,1,NA,NA,CT,583
375300,0,1,NA,NA,RB,583
30128,0.1067,2,429.4994,1.53,RB,627
276279,0.2303,2,189.5796,3.77,DV,956
88299,0.0666,3,371.9264,2.88,DV,998
260384,0.0112,5,6350.3811,8,BT,575
260384,0.0225,5,6350.3811,8,BT,575
260385,0.0112,5,6350.3811,8,DV,575
260385,0.0225,5,6350.3811,8,DV,575
260386,0.0112,5,6350.3811,8,ST,575
260386,0.0225,5,6350.3811,8,ST,575
212381,0.2148,1,NA,NA,DV,1055
276512,0.0944,2,151.8123,2.41,DV,1067
276513,0.0944,2,151.8123,2.41,RB,1067
276451,0.0967,3,1032.1038,3.39,RB,616
212419,0.0703,3,685.1809,3.59,DV,857
233346,0.0499,4,2728.2915,2.7,ST,660
282382,6e-4,8,743326.3638,27.22,RB,519
282382,0.0029,8,743326.3638,27.22,RB,519
98585,0.0077,2,151.124,1,RB,1010
234616,0,8,738826.5124,27.19,PK,520
30108,0.117,4,558.5849,2.75,DV,797
212420,0.0696,3,380.7433,2.48,CT,918
231192,0.0212,5,10784.0639,9.56,ST,678
231192,0,5,10784.0639,9.56,ST,678
69281,0.0212,5,10784.0639,9.56,RB,678
276417,0.0212,5,10784.0639,9.56,DV,688
277883,0.0137,4,1574.8178,3.2,RB,934
212371,0.0419,2,52.7577,5.1,DV,786
231207,0.0171,4,5978.4116,15,DV,727
301856,0,5,30171.7155,14.24,CO,710
301856,0,5,30171.7155,14.24,CO,710
276281,0.0553,3,1003.4786,9.6,DV,743
301863,0.0787,3,1003.4786,9.6,DV,759
301863,0.0529,3,1003.4786,9.6,DV,759
231399,0.086,3,1003.4786,9.6,DV,763
231399,0.0787,3,1003.4786,9.6,DV,763
282383,0,8,733311.1307,27.14,CH,522
212373,0.0252,4,1320.4826,3.9,RB,696
277885,0,3,883.3029,NA,RB,937
260387,0.0269,4,2573.5168,9.32,CO,712
260387,0,4,2573.5168,9.32,CO,712
276280,0.0399,4,2573.5168,9.32,DV,754
277889,0.0439,1,NA,NA,CT,1080
212414,0.0267,4,6676.635,6.7,RB,624
192496,0.0016,8,733275.141,NA,ST,523
192496,2e-4,8,733275.141,NA,ST,523
192498,0.0019,8,733275.141,NA,ST,523
192498,2e-4,8,733275.141,NA,ST,523
192477,0.0031,8,733275.141,NA,ST,523
192477,0.0029,8,733275.141,NA,ST,523
212416,0.0468,2,230.098,1.75,CT,624
277872,0.0468,2,230.098,1.75,CM,629
167909,0.0161,5,4521.6705,4.2,CO,530
167910,0.0161,5,4521.6705,4.2,RB,530
167915,0.0161,5,4521.6705,4.2,RB,530
30155,0.0672,2,577.2192,3.28,DV,789
52583,0.0092,3,397.384,2.33,RB,1151
46455,0.0472,2,234.2422,1.62,RB,861
204141,0.0454,2,139.1896,1.64,RB,887
187350,0.0286,3,928.4778,3.12,RB,880
187366,0.032,2,372.4979,2.44,RB,879
204144,0.032,2,372.4979,2.44,RB,882
52286,0.0558,3,347.3384,2.54,RB,1220
318613,0,2,247.7774,NA,RB,1291
329069,0,2,247.7774,NA,RB,1291
335409,0,2,247.7774,NA,RB,1291
346724,0,2,247.7774,NA,RB,1291
358857,0,2,247.7774,NA,RB,1291
292589,0.0038,5,27530.2398,10.95,RB,909
70440,0,4,7623.1023,NA,RB,915
170512,0,4,7337.8648,NA,RB,915
70439,0.0284,3,798.5163,2.72,RB,936
203949,0.0284,3,798.5163,2.72,RB,936
94937,0.0454,3,798.5163,2.72,RB,936
70576,0.0234,3,5560.24,5.95,RB,929
94934,0.0234,3,5560.24,5.95,RB,929
170511,0.0067,3,5560.24,5.95,RB,932
70438,0.0067,3,5560.24,5.95,RB,932
70583,0.0067,3,5560.24,5.95,RB,932
285666,0.0156,3,1804.1264,3.35,RB,871
70435,0.1521,1,NA,NA,RB,997
70099,0.1521,1,NA,NA,RB,997
70580,0.1521,1,NA,NA,RB,997
170508,0.1521,1,NA,NA,RB,997
171179,0.1521,1,NA,NA,RB,997
231327,0.0244,3,4500.2892,5.46,RB,981
52537,0.0275,3,788.7936,2.32,RB,868
88282,0.0677,4,1828.0731,4.03,RB,676
233478,0,3,159.0852,NA,RB,796
212550,0.0259,3,1174.3962,3.22,RB,847
99625,0,4,3054.2491,3.83,CO,575
99625,0,4,3054.2491,3.83,CO,575
118800,0,4,3054.2491,3.83,CO,575
118820,0,3,1069.1923,9,CO,576
118820,0,3,1069.1923,9,CO,576
118812,0,3,1069.1923,9,CH,576
29262,0.0243,3,713.3943,2.2,RB,579
234632,0,2,27.3635,NA,RB,781
118789,0,8,671056.8783,26.65,CO,575
118789,0,8,671056.8783,26.65,CO,575
192591,0,8,669413.1025,26.64,ST,576
192591,7e-4,8,669413.1025,26.64,ST,576
29225,0.02,4,4012.5099,9.33,RB,884
282415,5e-4,8,669413.1025,26.64,CH,576
282415,3e-4,8,669413.1025,26.64,CH,576
234609,0.0028,6,229050.5474,20.18,CH,591
234609,0.0034,6,229050.5474,20.18,CH,591
52498,0.0139,4,1995.8481,1.98,RB,805
234603,0,6,58682.8375,13.7,CH,706
200434,0,6,229139.1232,NA,CH,588
200434,0.0012,6,229139.1232,NA,CH,588
200435,0,6,229139.1232,NA,CO,588
200435,0.0012,6,229139.1232,NA,CO,588
231314,0.0055,5,56271.429,13.32,CH,591
231314,0.0055,5,56271.429,13.32,CH,591
231315,0.0055,5,56271.429,13.32,CO,591
231315,0.0055,5,56271.429,13.32,CO,591
288035,0.0055,5,56271.429,13.32,RB,591
288035,0.0055,5,56271.429,13.32,RB,591
292478,0.0055,5,56271.429,13.32,RB,591
292478,0.0055,5,56271.429,13.32,RB,591
292555,0.0055,5,56271.429,13.32,CH,591
292555,0.0055,5,56271.429,13.32,CH,591
292559,0.0055,5,56271.429,13.32,ST,591
292559,0.0055,5,56271.429,13.32,ST,591
292563,0.0055,5,56271.429,13.32,ST,591
292563,0.0055,5,56271.429,13.32,ST,591
292573,0.0055,5,56271.429,13.32,RB,591
292573,0.0055,5,56271.429,13.32,RB,591
292583,0.0055,5,56271.429,13.32,CH,591
292583,0.0055,5,56271.429,13.32,CH,591
292585,0.0055,5,56271.429,13.32,RB,591
292585,0.0055,5,56271.429,13.32,RB,591
288166,0.0051,5,56271.429,13.32,CO,592
288166,0.0072,5,56271.429,13.32,CO,592
288230,0.0072,5,56271.429,13.32,RB,593
288230,0.0052,5,56271.429,13.32,RB,593
212213,0,5,9902.2039,NA,CO,712
212213,0,5,9902.2039,NA,CO,712
5044,0,6,49989.3824,NA,RB,712
5044,0,6,49989.3824,NA,RB,712
234622,0,6,49989.3824,NA,CH,712
234622,0,6,49989.3824,NA,CH,712
231362,0.0032,4,7324.3322,6.98,RB,711
231362,0.0111,4,7324.3322,6.98,RB,711
146224,0.0144,4,5869.2416,6.53,RB,784
52470,0.0344,3,646.5063,2.53,RB,895
52467,0.0189,3,827.9494,2.82,RB,890
260419,0.0311,4,5398.2008,6.97,ST,641
260419,0.0135,4,5398.2008,6.97,ST,641
292591,0.0311,4,5398.2008,6.97,CO,641
292591,0.0135,4,5398.2008,6.97,CO,641
52502,0.0263,4,3477.924,6.84,RB,886
38619,0.0267,2,174.2065,3.5,RB,1195
38622,0.0125,3,519.697,NA,RB,1171
52516,0.006,5,33243.6305,29,RB,777
35553,0,2,214.6234,NA,RB,904
233492,0,5,23393.667,NA,CO,790
233492,0,5,23393.667,NA,CO,790
233495,0,5,23393.667,NA,SK,790
233495,0,5,23393.667,NA,SK,790
288241,0,5,48514.853,12.56,CO,750
288241,0,5,48514.853,12.56,CO,750
288242,0,5,48514.853,12.56,RB,750
288242,0,5,48514.853,12.56,RB,750
288158,0,5,46646.7162,12.37,CO,751
288158,4e-4,5,46646.7162,12.37,CO,751
288156,0,5,46646.7162,12.37,ST,751
288156,0.0054,5,46646.7162,12.37,ST,751
70585,0,3,2153.9803,NA,RB,790
46449,0.0012,3,2153.9803,3.12,RB,790
38616,0.0036,4,3665.4073,5.36,RB,1146
35538,0.0744,2,755.8565,2.45,RB,814
38611,0.0069,1,NA,NA,RB,1253
288787,0.0085,5,41661.7269,12.02,CO,785
288787,0.0015,5,41661.7269,12.02,CO,785
292575,0.0085,5,41661.7269,12.02,CH,785
292575,0.0015,5,41661.7269,12.02,CH,785
292578,0.0085,5,41661.7269,12.02,ST,785
292578,0.0015,5,41661.7269,12.02,ST,785
292579,0.0085,5,41661.7269,12.02,CH,785
292579,0.0015,5,41661.7269,12.02,CH,785
275967,0.0912,3,345.8407,4.8,CT,711
275988,0.1116,2,61.0168,2.6,CT,789
192480,0.0014,8,940846.0066,28.25,ST,418
192480,0,8,940846.0066,28.25,ST,418
288289,0.0057,5,7235.5129,9.32,RB,467
288289,0.0052,5,7235.5129,9.32,RB,467
288283,0.013,5,7235.5129,9.32,CO,467
288128,0.0116,5,7235.5129,9.32,DV,469
288128,0.013,5,7235.5129,9.32,DV,469
288137,0.0159,5,7235.5129,9.32,CT,471
288142,0.0159,5,7235.5129,9.32,RB,471
288144,0.0159,5,7235.5129,9.32,ST,471
288126,0.0083,5,7235.5129,9.32,ST,475
288126,0.023,5,7235.5129,9.32,ST,475
261677,0,5,7144.3585,9.32,CO,477
261677,0.0039,5,7144.3585,9.32,CO,477
261679,0,5,7144.3585,9.32,DV,477
261679,0.0039,5,7144.3585,9.32,DV,477
261684,0,5,7144.3585,9.32,ST,477
261684,0.0039,5,7144.3585,9.32,ST,477
132970,0.0225,3,965.8728,6.13,DV,479
132971,0.0225,3,965.8728,6.13,RB,479
288293,0.0036,5,6162.2354,NA,DV,479
288293,0.0141,5,6162.2354,NA,DV,479
288299,0.0036,5,6162.2354,NA,ST,479
288299,0.0141,5,6162.2354,NA,ST,479
231164,0.0409,1,NA,NA,DV,514
234752,0,5,6048.5209,NA,RB,480
270956,0,5,5824.739,NA,CO,480
270957,0,5,5824.739,NA,DV,480
292151,0,5,5824.739,NA,PK,480
234620,0.0039,8,939006.9791,28.24,PK,423
275927,0.0952,3,793.9792,5.35,DV,543
260375,0.0041,4,2960.3871,6.38,DV,484
292191,0.0041,4,2960.3871,6.38,PK,484
4895,0,4,2944.9973,NA,CO,484
4895,0,4,2944.9973,NA,CO,484
4896,0,4,2944.9973,NA,CT,484
4896,0,4,2944.9973,NA,CT,484
4956,0,4,2944.9973,NA,CT,484
4956,0,4,2944.9973,NA,CT,484
232129,0,4,2944.9973,NA,CO,484
232129,0,4,2944.9973,NA,CO,484
232130,0,4,2944.9973,NA,DV,484
232130,0,4,2944.9973,NA,DV,484
232133,0,4,2944.9973,NA,ST,484
232133,0,4,2944.9973,NA,ST,484
282784,0.0024,4,2478.4717,7.7,CT,484
282784,0.0216,4,2478.4717,7.7,CT,484
282789,0.0024,4,2478.4717,7.7,RB,484
282789,0.0216,4,2478.4717,7.7,RB,484
282790,0.0024,4,2478.4717,7.7,ST,484
282790,0.0216,4,2478.4717,7.7,ST,484
232181,0.0198,4,2478.4717,7.7,CO,493
301806,0.0169,4,2478.4717,7.7,RB,498
301806,0.0236,4,2478.4717,7.7,RB,498
231153,0.0057,4,2404.8332,7.73,CT,501
231153,0.0172,4,2404.8332,7.73,CT,501
231158,0.0057,4,2404.8332,7.73,RB,501
231158,0.0172,4,2404.8332,7.73,RB,501
276695,0.0378,1,NA,NA,DV,894
261819,0.1085,4,1562.9968,17.7,DV,624
301820,0.0334,4,10742.263,13,RB,455
301820,0.0307,4,10742.263,13,RB,455
231167,0.0244,4,10742.263,13,DV,518
231141,0.0184,3,1205.6934,6.54,CO,531
301825,0.0396,3,1035.6701,2.95,RB,599
277631,0.1032,3,428.9088,5.4,DV,1087
275900,0.0312,2,187.814,7.4,CO,532
275900,0.0272,2,187.814,7.4,CO,532
161,0,2,83.0803,NA,CT,502
4907,0,2,83.0803,NA,RB,502
232154,0,2,83.0803,NA,CT,502
232158,0,2,83.0803,NA,ST,502
339343,0,2,83.0803,NA,RB,502
340606,0,2,83.0803,NA,CT,502
350913,0,2,83.0803,NA,RB,502
192442,3e-4,8,924354.1333,28.18,ST,446
192442,0,8,924354.1333,28.18,ST,446
192443,3e-4,8,924354.1333,28.18,ST,446
192443,0,8,924354.1333,28.18,ST,446
192447,3e-4,8,924354.1333,28.18,ST,446
192447,0,8,924354.1333,28.18,ST,446
192454,3e-4,8,924354.1333,28.18,ST,446
192454,0,8,924354.1333,28.18,ST,446
192455,3e-4,8,924354.1333,28.18,ST,446
192455,0,8,924354.1333,28.18,ST,446
243024,0.0315,6,25755.9395,11.25,DV,447
243024,0.0315,6,25755.9395,11.25,DV,447
192470,0,8,898010.7783,28.04,ST,447
192470,0.0032,8,898010.7783,28.04,ST,447
301822,0.014,4,7811.2969,15,DV,649
268004,0,3,778.1213,2.6,CO,503
268004,0,3,778.1213,2.6,CO,503
231178,0.0083,2,219.0369,0.83,ST,514
231178,0.0172,2,219.0369,0.83,ST,514
212344,0.0485,3,893.2852,3.95,DV,820
264018,0.01,3,1728.7019,6,ST,492
264018,0.0071,3,1728.7019,6,ST,492
301833,0.0448,4,2099.5729,7.37,DV,936
192471,0.0109,8,897577.7908,28.03,ST,454
192471,0.0019,8,897577.7908,28.03,ST,454
179025,0,4,3489.8241,4.97,CO,482
179025,0,4,3489.8241,4.97,CO,482
179029,0,4,3489.8241,4.97,RB,482
179029,0,4,3489.8241,4.97,RB,482
212352,0.057,2,681.1412,9.6,DV,514
275889,0.057,2,681.1412,9.6,DV,514
146443,0.0192,4,5650.3118,6.81,DV,464
146444,0.0192,4,5650.3118,6.81,RB,464
301838,0.0153,4,5650.3118,6.81,CO,477
301838,0.005,4,5650.3118,6.81,CO,477
232143,0.0054,4,5474.2369,7,DV,479
232143,0.007,4,5474.2369,7,DV,479
318599,0,1,NA,NA,CT,947
330160,0,1,NA,NA,CT,947
339947,0,1,NA,NA,CT,947
368915,0,1,NA,NA,RB,947
373177,0,1,NA,NA,CT,947
231169,0.0205,6,23463.2623,15,CO,571
231169,0.0208,6,23463.2623,15,CO,571
231171,0.0205,6,23463.2623,15,RB,571
231171,0.0208,6,23463.2623,15,RB,571
192590,0.0032,8,888974.9126,28,ST,470
192590,0.0038,8,888974.9126,28,ST,470
192476,0.0038,8,888974.9126,28,ST,470
192476,0.0018,8,888974.9126,28,ST,470
282345,0.0018,8,888974.9126,28,CH,471
282345,6e-4,8,888974.9126,28,CH,471
212347,0.0395,3,1797.1586,4.1,DV,963
277667,0.0395,3,1797.1586,4.1,DV,964
212348,0.0395,3,1797.1586,4.1,RB,969
94927,0.0468,3,1954.8928,2.96,CH,477
94927,0.0082,3,1954.8928,2.96,CH,477
119105,0.0468,3,1954.8928,2.96,CH,477
119105,0.0082,3,1954.8928,2.96,CH,477
132957,0,1,NA,NA,CO,480
132957,0,1,NA,NA,CO,480
