aggregated_crossings_id,stream_crossing_id,dam_id,misc_barrier_anthropogenic_id,modelled_crossing_id,crossing_source,pscis_status,crossing_type_code,crossing_subtype_code,modelled_crossing_type_source,barrier_status,pscis_road_name,transport_line_structured_name_1,transport_line_type_description,transport_line_surface_description,ften_forest_file_id,ften_file_type_description,ften_client_number,ften_client_name,ften_life_cycle_status_code,rail_track_name,rail_owner_name,rail_operator_english_name,ogc_proponent,dam_name,dam_owner,wcrp_barrier_type,utm_zone,utm_easting,utm_northing,linear_feature_id,blue_line_key,downstream_route_measure,wscode_ltree,localcode_ltree,watershed_group_code,dnstr_crossings,dnstr_barriers_anthropogenic,upstr_barriers_anthropogenic,stream_order,stream_magnitude,gradient,accessibility_model_salmon,accessibility_model_steelhead,accessibility_model_wct,observedspp_dnstr,observedspp_upstr,watershed_upstr_ha,total_network_km,total_stream_km,total_lakereservoir_ha,total_wetland_ha,total_slopeclass03_waterbodies_km,total_slopeclass03_km,total_slopeclass05_km,total_slopeclass08_km,total_slopeclass15_km,total_slopeclass22_km,total_slopeclass30_km,total_belowupstrbarriers_network_km,total_belowupstrbarriers_stream_km,total_belowupstrbarriers_lakereservoir_ha,total_belowupstrbarriers_wetland_ha,total_belowupstrbarriers_slopeclass03_waterbodies_km,total_belowupstrbarriers_slopeclass03_km,total_belowupstrbarriers_slopeclass05_km,total_belowupstrbarriers_slopeclass08_km,total_belowupstrbarriers_slopeclass15_km,total_belowupstrbarriers_slopeclass22_km,total_belowupstrbarriers_slopeclass30_km,salmon_network_km,salmon_stream_km,salmon_lakereservoir_ha,salmon_wetland_ha,salmon_slopeclass03_waterbodies_km,salmon_slopeclass03_km,salmon_slopeclass05_km,salmon_slopeclass08_km,salmon_slopeclass15_km,salmon_slopeclass22_km,salmon_slopeclass30_km,salmon_belowupstrbarriers_network_km,salmon_belowupstrbarriers_stream_km,salmon_belowupstrbarriers_lakereservoir_ha,salmon_belowupstrbarriers_wetland_ha,salmon_belowupstrbarriers_slopeclass03_waterbodies_km,salmon_belowupstrbarriers_slopeclass03_km,salmon_belowupstrbarriers_slopeclass05_km,salmon_belowupstrbarriers_slopeclass08_km,salmon_belowupstrbarriers_slopeclass15_km,salmon_belowupstrbarriers_slopeclass22_km,salmon_belowupstrbarriers_slopeclass30_km,steelhead_network_km,steelhead_stream_km,steelhead_lakereservoir_ha,steelhead_wetland_ha,steelhead_slopeclass03_waterbodies_km,steelhead_slopeclass03_km,steelhead_slopeclass05_km,steelhead_slopeclass08_km,steelhead_slopeclass15_km,steelhead_slopeclass22_km,steelhead_slopeclass30_km,steelhead_belowupstrbarriers_network_km,steelhead_belowupstrbarriers_stream_km,steelhead_belowupstrbarriers_lakereservoir_ha,steelhead_belowupstrbarriers_wetland_ha,steelhead_belowupstrbarriers_slopeclass03_waterbodies_km,steelhead_belowupstrbarriers_slopeclass03_km,steelhead_belowupstrbarriers_slopeclass05_km,steelhead_belowupstrbarriers_slopeclass08_km,steelhead_belowupstrbarriers_slopeclass15_km,steelhead_belowupstrbarriers_slopeclass22_km,steelhead_belowupstrbarriers_slopeclass30_km,wct_network_km,wct_stream_km,wct_lakereservoir_ha,wct_wetland_ha,wct_slopeclass03_waterbodies_km,wct_slopeclass03_km,wct_slopeclass05_km,wct_slopeclass08_km,wct_slopeclass15_km,wct_slopeclass22_km,wct_slopeclass30_km,wct_belowupstrbarriers_network_km,wct_belowupstrbarriers_stream_km,wct_belowupstrbarriers_lakereservoir_ha,wct_belowupstrbarriers_wetland_ha,wct_belowupstrbarriers_slopeclass03_waterbodies_km,wct_belowupstrbarriers_slopeclass03_km,wct_belowupstrbarriers_slopeclass05_km,wct_belowupstrbarriers_slopeclass08_km,wct_belowupstrbarriers_slopeclass15_km,wct_belowupstrbarriers_slopeclass22_km,wct_belowupstrbarriers_slopeclass30_km,ch_spawning_km,ch_rearing_km,ch_spawning_belowupstrbarriers_km,ch_rearing_belowupstrbarriers_km,co_spawning_km,co_rearing_km,co_rearing_ha,co_spawning_belowupstrbarriers_km,co_rearing_belowupstrbarriers_km,co_rearing_belowupstrbarriers_ha,sk_spawning_km,sk_rearing_km,sk_rearing_ha,sk_spawning_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_ha,st_spawning_km,st_rearing_km,st_spawning_belowupstrbarriers_km,st_rearing_belowupstrbarriers_km,all_spawning_km,all_spawning_belowupstrbarriers_km,all_rearing_km,all_rearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,dbm_mof_50k_grid,dnstr_barriers_anthropogenic_count,external_crossing_reference,stream_name,road_name,barrier_result_code,downstream_channel_width,habitat_value_code,consultant_name,image_view_url,my_text,my_priority,my_stream_name,my_road_name,modelled_crossing_id_corr,structure,notes,reviewer,misc_point_id,geom,long,lat
1014000806,NA,NA,NA,14000806,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Morice River Rd,Road resource demographic,loose,4656,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6024307,641711,139012325,360755059,1067.143650464721,400.431358.585806.087814,400.431358.585806.087814,MORR,"{1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,2,2,0.0151,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,166.9715,1.05,1.05,NA,NA,0,0.06,0,0,0.68,0.32,0,1.05,1.05,NA,NA,0,0.06,0,0,0.68,0.32,0,0.73,0.73,NA,NA,0,0.06,0,0,0.68,0,0,0.73,0.73,NA,NA,0,0.06,0,0,0.68,0,0,1.05,1.05,NA,NA,0,0.06,0,0,0.68,0.32,0,1.05,1.05,NA,NA,NA,0.06,0,0,0.68,0.32,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,21,"c(946838.23388695, 1038633.79231188)",946838.23388695,1038633.7923118756
1014000271,NA,NA,NA,14000271,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,loose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6029521,644994,139008042,360742236,2543.2658933498187,400.431358.585806.032105,400.431358.585806.032105,MORR,"{1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,2,2,0.0233,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,"{EB,RB}",81.8361,3.71,1.58,48.86,19.14,2.02,0.3,1.28,0,0,0,0,3.71,1.58,48.86,19.14,2.02,0.3,1.28,0,0,0,0,3.71,1.58,48.86,19.14,2.02,0.3,1.28,0,0,0,0,3.71,1.58,48.86,19.14,2.02,0.3,1.28,0,0,0,0,3.71,1.58,48.86,19.14,2.02,0.3,1.28,0,0,0,0,3.71,1.58,48.86,19.14,NA,0.3,1.28,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1.29,17.15,0,1.29,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1.29,1.29,1.29,1.29,093L.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,Just below Klinger Lake. Good for coho?,mod,NA,NA,NA,NA,NA,airvine,23,"c(950330.548203021, 1043718.18644074)",950330.5482030209,1043718.1864407368
1014000801,NA,NA,NA,14000801,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Morice River Rd,Road resource demographic,loose,4656,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6020795,640778,139017180,360782504,1430.3763048270232,400.431358.585806.132958.039027,400.431358.585806.132958.039027,MORR,"{1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000089,1014000087,1014000088}",2,4,0.0559,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,271.4775,8.17,7.97,0.22,1.11,0.06,0,0,1.53,1.42,1.12,1.2,1.68,1.69,0,0,0,0,0,1.4,0.28,-0.01,0,2.28,2.28,NA,NA,0,0,0,1.4,0.88,0,0,1.68,1.68,0,0,0,0,0,1.4,0.28,0,0,2.66,2.66,NA,NA,0,0,0,1.4,1.16,0.1,0,1.69,1.69,0,0,NA,0,0,1.4,0.29,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quite steep.,mod,NA,NA,NA,NA,NA,airvine,22,"c(945759.039676959, 1035154.28779674)",945759.0396769587,1035154.2877967365
1014000200,NA,NA,NA,14000200,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6003282,630339,139035525,360868257,5063.724365103845,400.431358.585806.365717,400.431358.585806.365717.429101,MORR,"{8732,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001693,1014001007,1014000519,1014000032}",3,12,0.0333,NA,NA,NA,"{CO,CT,DV,RB,SP,SST,TR}",NA,1098.2618,21.4,20.43,1.74,7.83,0.64,0.07,2.69,1.68,10.29,2.29,1.27,1.24,1.25,0,0,0,0,1.25,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,28,"c(934613.358685921, 1018049.73447445)",934613.3586859212,1018049.7344744524
1014000315,NA,NA,NA,14000315,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6006778,624314,139030612,360773773,177.1573106103169,400.431358.585806.403858,400.431358.585806.403858,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014000825},1,1,0.0036,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.67,0.56,0,385.24,1.04,0,0.06,0,0.57,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,1.17,0.06,0,385.24,1.04,0,0.06,0,0.07,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,1.2,0.09,0,385.24,1.04,0,0.06,0,0.1,0,0,1.04,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,29,"c(928757.177638737, 1021808.83322691)",928757.1776387371,1021808.8332269075
1014000674,NA,NA,NA,14000674,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Chisholm FSR,Road resource demographic,loose,9946,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6007312,622271,139030163,360813099,1821.6765099480385,400.431358.585806.439733,400.431358.585806.439733,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.0168,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,3.9,2.69,0,14.02,1.21,0.83,1.85,0,0,0,0,3.9,2.69,0,14.02,1.21,0.83,1.85,0,0,0,0,3.9,2.69,0,14.02,1.21,0.83,1.85,0,0,0,0,3.9,2.69,0,14.02,1.21,0.83,1.85,0,0,0,0,3.9,2.69,0,14.02,1.21,0.83,1.85,0,0,0,0,3.9,2.69,0,14.02,NA,0.83,1.85,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coho downstream.,mod,NA,NA,NA,NA,NA,airvine,26,"c(926743.72930317, 1022430.578485)",926743.7293031698,1022430.5784850031
1014000566,NA,NA,NA,14000566,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,NA,NA,R05232,Road Permit,00142662,WEST FRASER MILLS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6020866,608123,139015171,360850687,710.8195596732066,400.431358.585806.558169.454899,400.431358.585806.558169.454899.188110,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014000625,1014000600,1014000602}",2,5,0.0819,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,175.5266,5.79,5.45,0,1.66,0.34,0,0,0.86,4.14,0.2,0.25,3.95,3.73,0,1.09,0.22,0,0,0.35,2.94,0.2,0.25,1.9,1.77,0,0.51,0.13,0,0,0.34,1.43,0,0,1.9,1.77,0,0.51,0.13,0,0,0.34,1.43,0,0,4.73,4.48,0,1.08,0.25,0,0,0.86,3.62,0,0,2.89,2.76,0,0.51,NA,0,0,0.35,2.42,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,33,"c(913219.309428075, 1036613.36736379)",913219.3094280747,1036613.3673637928
1014000536,NA,NA,NA,14000536,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R08817,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5984485,598401,139049836,360770885,85.20626018107309,400.431358.585806.708951.192533.344001.117773,400.431358.585806.708951.192533.344001.117773,MORR,"{1014000450,1024715929,1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001665},2,2,0.0394,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,80.7169,2.64,2.47,0,1.43,0.17,0,0.09,0.02,0.7,1.04,0.63,2.44,2.27,0,1.43,0.17,0,0.09,0.02,0.7,1.04,0.43,0.98,0.8,0,1.43,0.17,0,0.09,0.02,0.7,0,0,0.98,0.8,0,1.43,0.17,0,0.09,0.02,0.7,0,0,1.5,1.33,0,1.43,0.17,0,0.09,0.02,0.7,0.52,0,1.5,1.33,0,1.43,NA,0,0.09,0.02,0.7,0.52,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093E.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,35,"c(901986.497939736, 1000568.8298878)",901986.4979397357,1000568.829887795
1014000379,NA,NA,NA,14000379,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Thautil FSR,Road resource demographic,loose,R07593,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6012766,604835,139023898,360791507,423.9473979362819,400.431358.585806.558169.195266,400.431358.585806.558169.195266,MORR,"{1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001409},2,2,0.09,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,276.6174,6.01,5.12,0,6.51,0.76,0.16,2.87,2.07,0.01,0,0,3.94,3.05,0,6.51,0.76,0.16,2.87,0,0.01,0,0,6.01,5.12,0,6.51,0.76,0.16,2.87,2.07,0.01,0,0,3.94,3.05,0,6.51,0.76,0.16,2.87,0,0.01,0,0,6.01,5.12,0,6.51,0.76,0.16,2.87,2.07,0.01,0,0,3.94,3.05,0,6.51,NA,0.16,2.87,0,0.01,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cascade noted adjacent to crossing but no FISS sample sites. Coho in mainstem Thautil nearby. Stream splits to two tribs just upstream.,mod,NA,NA,NA,NA,NA,airvine,32,"c(909598.330376544, 1028635.93145054)",909598.3303765442,1028635.9314505404
1014001580,NA,NA,NA,14001580,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5994857,585300,139040170,360792293,593.9767256499922,400.431358.585806.558169.005657.814117,400.431358.585806.558169.005657.814117,MORR,"{1024715932,1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,3,19,0.0708,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,517.5164,15.8,15.8,NA,NA,0,0.02,0,0.73,1.64,2.32,1.19,15.8,15.8,NA,NA,0,0.02,0,0.73,1.64,2.32,1.19,0.71,0.71,NA,NA,0,0,0,0.71,0,0,0,0.71,0.71,NA,NA,0,0,0,0.71,0,0,0,1.27,1.27,NA,NA,0,0,0,0.71,0.56,0,0,1.27,1.27,NA,NA,NA,0,0,0.71,0.56,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,36,"c(889369.272533424, 1011517.0894226)",889369.2725334235,1011517.0894226016
1014000617,NA,NA,NA,14000617,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road resource,loose,R04078,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5997196,587276,139037620,360766625,1001.3440896788923,400.431358.585806.558169.005657.738951,400.431358.585806.558169.005657.738951,MORR,"{1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,4,24,0.1036,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,{DV},NA,812.6637,23.21,23.1,0.25,0,0.11,0,0.03,0,3.49,3.58,1.89,23.21,23.1,0.25,0,0.11,0,0.03,0,3.49,3.58,1.89,0.87,0.87,NA,NA,0,0,0,0,0.87,0,0,0.87,0.87,NA,NA,0,0,0,0,0.87,0,0,1.03,1.03,NA,NA,0,0,0,0,0.87,0.16,0,1.03,1.03,NA,NA,NA,0,0,0,0.87,0.16,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,37,"c(891437.574736208, 1013778.03341981)",891437.5747362081,1013778.033419812
1014001201,NA,NA,NA,14001201,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,unknown,R04078,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5994391,581178,139040268,360714063,639.6963640900489,400.431358.585806.558169.005657.902035,400.431358.585806.558169.005657.902035,MORR,"{1024715932,1024715936,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,3,21,0.0755,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,"{BT,DV}",680.5232,18.53,18.46,0.13,0,0.08,0.02,0,2.06,3.4,2.17,1.77,18.53,18.46,0.13,0,0.08,0.02,0,2.06,3.4,2.17,1.77,0.82,0.82,NA,NA,0,0,0,0.82,0,0,0,0.82,0.82,NA,NA,0,0,0,0.82,0,0,0,4.19,4.19,NA,NA,0,0,0,2.05,1.61,0.53,0,4.19,4.19,NA,NA,NA,0,0,2.05,1.61,0.53,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,38,"c(885241.23483811, 1011224.97250364)",885241.2348381097,1011224.9725036386
1014001233,NA,NA,NA,14001233,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,R05235,Road Permit,00001271,CANADIAN FOREST PRODUCTS LTD.,ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,6004565,607789,139032576,360618604,1386.831957620021,400.431358.585806.585625,400.431358.585806.585625.016254,MORR,"{1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,{1014001325},2,2,0.0885,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,100.0124,3.06,3.06,NA,NA,0,0.05,0,0.86,1.51,0.1,0.18,2.49,2.49,0,0,0,0.05,0,0.86,1.51,0,0.08,2.36,2.36,NA,NA,0,0,0,0.86,1.51,0,0,2.36,2.36,0,0,0,0,0,0.86,1.51,0,0,2.38,2.38,NA,NA,0,0.02,0,0.86,1.51,0,0,2.38,2.38,0,0,NA,0.02,0,0.86,1.51,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,39,"c(912194.616086206, 1020292.4646018)",912194.616086206,1020292.4646017964
1014000779,NA,NA,NA,14000779,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,Morice River FSR,Road resource demographic,loose,4656,Forest Service Road,00133887,DISTRICT MANAGER NADINA (DND),ACTIVE,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5993744,605675,139041744,360550962,120.3145791267225,400.431358.585806.700175.346294,400.431358.585806.700175.346294,MORR,"{1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,NA,1,1,0.0105,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,"{CAS,LSU}",NA,0.91,0.5,0,5.01,0.41,0.5,0,0,0,0,0,0.91,0.5,0,5.01,0.41,0.5,0,0,0,0,0,0.91,0.5,0,5.01,0.41,0.5,0,0,0,0,0,0.91,0.5,0,5.01,0.41,0.5,0,0,0,0,0,0.91,0.5,0,5.01,0.41,0.5,0,0,0,0,0,0.91,0.5,0,5.01,NA,0.5,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.615,5.01,0,0.615,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0.615,0.615,0.615,0.615,093L.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,43,"c(909628.929825029, 1009538.48770794)",909628.9298250285,1009538.4877079396
1014000024,NA,NA,NA,14000024,MODELLED CROSSINGS,NA,CBS,NA,NA,POTENTIAL,NA,NA,Road unclassified,rough,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ROAD, RESOURCE/OTHER",9,5998259,608117,139038101,360671550,25.386812029150647,400.431358.585806.637722.223589.075319.131806,400.431358.585806.637722.223589.075319.131806,MORR,"{1014000541,1024715937,1024715935,1024715941,1024704552,1024703651,195295,197666,1024703645,1024703706,1024704485,1024703867,1024704484,1024709805,1024709761,1024710151,1024710028,1024710161,1024710076,3236,3235}",NA,"{1014001653,1014000026,1014000879}",1,1,0.0316,POTENTIALLY ACCESSIBLE,POTENTIALLY ACCESSIBLE,NA,NA,NA,NA,1.53,1.53,NA,NA,0,0,0.32,0.79,0.41,0,0,0.32,0.32,0,0,0,0,0.32,0,0,0,0,1.53,1.53,NA,NA,0,0,0.32,0.79,0.41,0,0,0.32,0.32,0,0,0,0,0.32,0,0,0,0,1.53,1.53,NA,NA,0,0,0.32,0.79,0.41,0,0,0.32,0.32,0,0,NA,0,0.32,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,093L.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,airvine,44,"c(912254.055750234, 1013959.31044034)",912254.0557502344,1013959.3104403372
